-77.0512;38.8561;31000
-77.05332;38.85725;31001
-77.0492;38.8564;31002
-77.049593;38.86017;31003
-77.0574;38.8573;31004
-77.059936;38.862303;31005
-77.0633;38.8637;31006
-77.0511;38.8573;31007
-77.0528;38.8629;31008
-77.051516;38.848441;31009
-77.0502;38.8426;31010
-77.0498;38.8533;31011
-77.0498;38.8518;31012
-77.0429;38.9003;31100
-77.0321;38.9176;31101
-77.027822;38.929464;31102
-77.036536;38.926088;31103
-77.042581;38.922925;31104
-77.0322;38.9268;31105
-77.0501;38.9236;31106
-77.0388;38.9319;31107
-77.0178;38.8767;31108
-77.034438;38.90985;31201
-77.031681;38.912682;31202
-77.0323;38.9086;31203
-77.045;38.8963;31204
-77.047;38.9008;31205
-77.024649;38.936043;31400
-77.0328;38.9375;31401
-76.9955;38.9346;31502
-77.019027;38.90304;31600
-76.9769;38.8896;31601
-77.0315;38.9308;31602
-76.9672;38.8601;31700
-77.057979;38.934267;31305
-76.9607;38.878;31702
-76.947446;38.897063;31703
-76.9422;38.9016;31704
-76.9949;38.8624;31801
-76.988039;38.867373;31802
-77.0436;38.8952;31206
-77.000624;38.919488;31500
-77.0259;38.9172;31111
-77.0222;38.9249;31207
-77.0057;38.8743;31209
-77.0446;38.9154;31110
-77.0222;38.9155;31109
-77.053535;38.853613;31013
-77.0037;38.8763;31208
-77.0444;38.9101;31200
-77.0056;38.9057;31603
-77.0471;38.9054;31212
-77.03863;38.90276;31213
-77.016;38.9003;31604
-77.0023;38.8851;31605
-76.9862;38.8803;31606
-76.9861;38.884;31607
-77.0387;38.9121;31214
-77.063896;38.944551;31300
-77.0135;38.9126;31503
-76.9953;38.8792;31608
-77.087171;38.938736;31301
-77.074647;38.934751;31302
-77.032818;38.947774;31402
-76.9784;38.865784;31804
-76.971015;38.873057;31805
-76.996806;38.886952;31610
-77.032005;38.899641;31216
-76.947974;38.894;31705
-77.028226;38.887237;31217
-77.059219;38.9022212;31215
-76.991016;38.933668;31501
-77.046587;38.894919;31220
-77.022241;38.886266;31218
-77.026013;38.893028;31219
-77.054845;38.895184;31211
-76.995397;38.884;31613
-77.041606;38.904742;31221
-77.079382;38.947607;31303
-76.9882;38.9003;31611
-77.019347;38.897222;31620
-77.0337;38.8991;31222
-77.022264;38.90572;31223
-77.043358;38.927872;31112
-77.043648;38.903407;31224
-77.06269;38.90375;31225
-77.024016;38.878925;31609
-76.997114;38.894758;31612
-77.0682;38.916442;31226
-77.029822;38.900283;31227
-77.023086;38.8997;31228
-76.992889;38.932514;31504
-77.00495;38.910972;31505
-76.99831;38.900384;31615
-77.002166;38.90002;31616
-76.982872;38.900413;31617
-77.000349;38.889955;31618
-76.988355;38.890461;31619
-76.9599;38.8692;31701
-76.987633;38.894832;31622
-77.03818;38.91554;31229
-77.027869;38.898364;31230
-77.031617;38.894514;31231
-77.022322;38.897324;31232
-77.038322;38.902061;31233
-77.04478;38.908905;31234
-77.016106;38.895344;31621
-77.0436;38.8923;31235
-77.071652;38.90774;31236
-76.991383;38.899983;31614
-77.053485;38.903827;31237
-77.00493;38.89696;31623
-77.009888;38.897446;31624
-77.027137;38.905607;31266
-77.070334;38.922581;31304
-77.031823;38.898069;31238
-77.050537;38.844015;31052
-77.04657;38.88412;31240
-77.026975;38.897857;31262
-77.049882;38.896104;31260
-77.070993;38.897315;31014
-77.072305;38.8946;31015
-77.076701;38.893648;31016
-77.0846;38.891696;31017
-77.079375;38.892164;31018
-76.952103;38.86559;31706
-77.046567;38.892459;31261
-77.0925;38.889;31019
-77.04368;38.920669;31113
-77.038785;38.906602;31239
-77.0325;38.9059;31241
-77.0889;38.8904;31020
-77.09308;38.8881;31021
-77.094875;38.88786;31022
-77.041539;38.89968;31242
-77.018939;38.887299;31243
-77.017445;38.88412;31244
-77.001828;38.881185;31625
-77.022155;38.912719;31245
-77.0251;38.9418;31404
-77.012289;38.915417;31506
-77.02344;38.928156;31115
-77.04062;38.917761;31116
-76.93723;38.889935;31707
-77.055599;38.930282;31307
-76.96012;38.896544;31708
-77.056887;38.905126;31246
-76.983569;38.88732;31626
-76.987823;38.844711;31806
-77.107735;38.876393;31035
-77.10396;38.8815;31033
-77.086502;38.896923;31029
-77.02674;38.90268;31263
-77.097745;38.885801;31023
-77.078107;38.896015;31027
-77.006004;38.87861;31628
-77.077271;38.922649;31306
-77.012457;38.928743;31507
-77.103148;38.882788;31024
-77.10783;38.88397;31025
-77.093485;38.884734;31026
-77.032429;38.888553;31247
-77.02858;38.888767;31248
-77.1207;38.87887;31036
-77.01994;38.894573;31264
-77.086045;38.893241;31028
-77.089006;38.89593;31030
-77.08095;38.89054;31031
-77.091129;38.880834;31032
-77.111768;38.881044;31037
-77.109366;38.882629;31034
-77.037413;38.879819;31249
-76.985238;38.866611;31803
-77.116817;38.883921;31038
-77.107673;38.880151;31039
-77.10108;38.884616;31040
-76.9941;38.90509;31508
-77.044789;38.903584;31250
-77.0284;38.903819;31251
-77.046564;38.901539;31252
-77.04337;38.902204;31253
-77.040363;38.803124;31041
-77.043363;38.804718;31042
-77.044664;38.810743;31043
-77.049883;38.805317;31044
-77.03353;38.902;31254
-77.05293;38.805648;31045
-77.050276;38.811456;31046
-77.052808;38.814577;31047
-77.06072;38.805767;31048
-77.05152;38.9066;31255
-77.026064;38.895914;31256
-77.048911;38.90088;31257
-77.113905;38.883669;31049
-77.08777;38.884961;31050
-77.077294;38.889365;31051
-77.049426;38.888251;31258
-77.045128;38.894722;31259
-77.018677;38.90093;31265
-77.077078;38.943837;31308
-77.082426;38.954812;31309
-77.003041;38.905707;31627
-77.080319;38.863833;31053
-77.086733;38.857803;31054
-77.069275;38.846222;31055
-77.041571;38.918809;31114
-77.019815;38.956595;31403
-77.027333;38.949662;31405
-77.032652;38.942016;31406
-77.032947;38.956432;31407
-77.075104;38.847977;31056
-77.085931;38.8444;31057
-77.09586;38.860789;31058
-77.094295;38.835213;31059
-77.089555;38.84232;31060
-77.084918;38.848454;31061
-77.063586;38.90849;31312
-77.100555;38.854691;31062
-77.069956;38.955016;31310
-77.038359;38.908142;31267
-77.0352;38.92333;31117
-76.995193;38.889988;31629
-77.017669;38.912659;31509
-76.983326;38.889908;31630
-76.994749;38.897274;31631
-76.978924;38.927095;31510
-76.983575;38.897195;31632
-76.990955;38.928644;31511
-76.957461;38.884085;31709
-76.999388;38.843222;31800
-76.990037;38.863897;31807
-76.987211;38.903732;31512
-77.029779;38.916794;31268
-77.105022;38.852248;31063
-77.087323;38.834108;31064
-77.08596;38.880705;31065
-77.072315;38.867262;31066
-77.001955;38.887378;31269
-77.02324;38.894851;31270
-77.01597;38.917622;31118
-77.004746;38.918155;31513
-77.013917;38.892275;31271
-77.01397;38.88731;31272
-77.026154;38.887397;31633
-76.997194;38.927497;31514
-77.086599;38.862478;31067
-77.11153;38.856319;31068
-77.107906;38.871822;31069
